Instrument,Date,SourceDate,LookbackDays,REF_PE,PE_trial,REF_PCF,PCF_MktCap_div_OpCF,PCF_Price_div_CFPS_Act,PCF_Price_div_OpCFPS
GRLS.MC,2015-06-30,2015-06-30,0,25.871081387,24.431311027562142,13.984322443,12.762092223638968,,13.9153271898337
GRLS.MC,2015-07-31,2015-07-31,0,27.170459309,27.17670606691731,16.535575522,14.899237934647068,,16.44888133110475
GRLS.MC,2015-08-31,2015-08-31,0,24.713016671,24.7186984393173,15.040009037,13.611733494926138,,14.961155935768456
GRLS.MC,2015-09-30,2015-09-30,0,24.942873754,23.668240486515614,15.179896961,13.7242448343499,,15.100310443172678
GRLS.MC,2015-10-31,2015-10-30,1,28.515799294,27.058582022529574,17.354331314,15.70391434033824,,17.263344477382397
GRLS.MC,2015-11-30,2015-11-30,0,28.893405717,28.816299299479102,20.441923606,18.249960483422452,,20.1905857424693
GRLS.MC,2015-12-31,2015-12-31,0,27.420433787,27.37957610789981,19.39980417,17.086633291595962,,19.161279390059356
GRLS.MC,2016-01-31,2016-01-29,2,24.641726915,24.605009633911372,17.433884536,15.430154548059392,,17.2195311619323
GRLS.MC,2016-02-29,2016-02-29,0,25.986055008,25.94733461785485,18.384989174,16.54722475005951,,27.780512979190814
GRLS.MC,2016-03-31,2016-03-31,0,38.220416772,25.46519193233572,18.115035111,15.905034003821989,,26.914091039740804
GRLS.MC,2016-04-30,2016-04-29,1,37.097435697,24.716981132075475,17.582784462,15.633300125251077,,26.1233091108777
GRLS.MC,2016-05-31,2016-05-31,0,40.228749778,26.499674690956407,18.255923114,16.215905451995955,,26.723862175510114
GRLS.MC,2016-06-30,2016-06-30,0,40.021334176,26.48366013071896,18.161797313,16.26292457966248,,26.586076487887794
GRLS.MC,2016-07-31,2016-07-29,2,37.981793531,25.633986928104576,20.66374926,18.687547802987865,,32.92867407649028
GRLS.MC,2016-08-31,2016-08-31,0,36.780941313,24.823529411764707,20.010433373,17.953714223603903,,31.887583922108643
GRLS.MC,2016-09-30,2016-09-30,0,37.148944412,25.236842105263158,20.21064308,18.100712242168356,,32.20662767909657
GRLS.MC,2016-10-31,2016-10-31,0,34.882820066,23.697368421052634,18.977772778,16.89709792709565,,30.241989807118312
GRLS.MC,2016-11-30,2016-11-30,0,35.676405361,24.342105263157894,18.616234765,17.238826982914315,,29.225502751379203
GRLS.MC,2016-12-31,2016-12-30,1,36.409218012,24.842105263157894,18.99862229,17.5925185123569,,29.825810375461582
GRLS.MC,2017-01-31,2017-01-31,0,38.221965095,28.80813953488372,19.944528273,18.41790131407864,,31.310781866612746
GRLS.MC,2017-02-28,2017-02-28,0,39.812939929,30.007267441860463,20.774711715,23.65908275028105,,25.488502166936307
GRLS.MC,2017-03-31,2017-03-31,0,28.831562974,32.47175141242938,28.56952081,26.022733584237944,,28.383660199460678
GRLS.MC,2017-04-30,2017-04-28,2,30.919625277,34.82344632768362,30.638605288,28.247743810778488,,30.43928413300144
GRLS.MC,2017-05-31,2017-05-31,0,31.047020398,35.579096045197744,27.047869424,24.56356170301783,,26.8572745672726
GRLS.MC,2017-06-30,2017-06-30,0,30.05484686,33.49587912087912,26.183497257,23.780843035491184,,25.998993264110453
GRLS.MC,2017-07-31,2017-07-31,0,28.871630326,32.6304945054945,21.3506551,19.348057464018762,,21.20142221080107
GRLS.MC,2017-08-31,2017-08-31,0,28.865553368,32.62362637362637,21.346161171,19.12143239827852,,21.19695969297097
GRLS.MC,2017-09-30,2017-09-29,1,29.959405917,33.8598901098901,22.155068331,20.082413952289073,,22.000212902388817
GRLS.MC,2017-10-31,2017-10-31,0,32.663652495,35.45514511873351,24.154866588,21.750724204817892,,23.986033336782942
GRLS.MC,2017-11-30,2017-11-30,0,29.159478913,32.33509234828496,22.440152116,20.48722848990777,,22.2816152456828
GRLS.MC,2017-12-31,2017-12-29,2,29.058354649,32.22295514511873,22.362330291,20.47902961061235,,22.20434322218696
GRLS.MC,2018-01-31,2018-01-31,0,30.825055023,26.43877551020408,23.721923351,21.615829244128157,,23.55433092679075
GRLS.MC,2018-02-28,2018-02-28,0,26.863363274,23.04081632653061,20.673138914,18.99522592318762,,20.527085771012548
GRLS.MC,2018-03-31,2018-03-29,2,23.721649485,23.479591836734695,18.795026567,17.015432865472484,,18.683041482837034
GRLS.MC,2018-04-30,2018-04-30,0,24.072164948,23.585858585858585,19.072745343,17.15649872182345,,18.9591055464687
GRLS.MC,2018-05-31,2018-05-31,0,25.615743517,25.45454545454545,21.958063994,19.797928394420246,,21.827846138834126
GRLS.MC,2018-06-30,2018-06-29,1,26.205312217,26.040404040404038,22.463448007,20.03826509414283,,22.33023307377555
GRLS.MC,2018-07-31,2018-07-31,0,24.126213592,23.89423076923077,23.984428643,21.477952353979965,,23.760553284646573
GRLS.MC,2018-08-31,2018-08-31,0,24.59223301,24.35576923076923,24.447709358,21.867836983609596,,24.21950964587918
GRLS.MC,2018-09-30,2018-09-28,2,23.553398058,23.326923076923077,23.414979432,21.20575728539168,,23.196419423964826
GRLS.MC,2018-10-31,2018-10-31,0,24.45631068,24.45631067961165,24.312585816,21.72537383349603,,24.085647373853007
GRLS.MC,2018-11-30,2018-11-30,0,24.127615205,24.038834951456312,25.038033183,22.269676917990207,,24.71699567736882
GRLS.MC,2018-12-31,2018-12-31,0,22.315120687,26.02272727272727,23.157147007,20.55796806918461,,22.860226212106056
GRLS.MC,2019-01-31,2019-01-31,0,22.168951774,25.852272727272727,23.005462638,20.525476817125398,,22.710486739100997
GRLS.MC,2019-02-28,2019-02-28,0,22.27614231,25.977272727272727,23.116697842,19.172715888846096,,21.41800370268568
GRLS.MC,2019-03-31,2019-03-29,2,28.665931643,28.363636363636363,23.271926891,20.691098931529584,,23.38553685122636
GRLS.MC,2019-04-30,2019-04-30,0,28.413267181,29.45238095238095,23.066805741,20.38671516720263,,23.17941433090305
GRLS.MC,2019-05-31,2019-05-31,0,27.77307776,27.357142857142854,33.123228351,29.23205216032448,,33.43253729766827
GRLS.MC,2019-06-30,2019-06-28,2,31.422977448,30.95238095238095,37.476237472,33.25622949139111,,37.82619537595191
GRLS.MC,2019-07-31,2019-07-31,0,35.411278432,35.3012048192771,42.232836844,37.409970579886675,,42.6272124813612
GRLS.MC,2019-08-31,2019-08-30,1,35.091139487,34.69879518072289,31.242929643,27.299654617746302,,31.661793795755617
GRLS.MC,2019-09-30,2019-09-30,0,32.946680963,33.382716049382715,29.333639499,25.82758952801699,,29.726906397126108
GRLS.MC,2019-10-31,2019-10-31,0,36.116252314,35.654320987654316,29.730323471,26.050981013400413,,30.18734218070081
GRLS.MC,2019-11-30,2019-11-29,1,38.779950978,38.28395061728395,31.923037771,27.907074620790848,,32.413763193335605
GRLS.MC,2019-12-31,2019-12-31,0,39.305187334,34.53846153846154,32.355403971,28.19461563901241,,32.85277578737626
GRLS.MC,2020-01-31,2020-01-31,0,37.892051423,33.2967032967033,31.192133005,27.395364723831616,,31.67162285579067
GRLS.MC,2020-02-29,2020-02-28,1,31.882145998,31.868131868131872,35.04646827,30.91096199728246,,35.2723454329879
GRLS.MC,2020-03-31,2020-03-31,0,34.080914688,30.693069306930692,37.463466081,31.563477132808078,,37.70492098009051
GRLS.MC,2020-04-30,2020-04-30,0,30.536902854,30.75247524752475,25.362231499,21.586861688087428,,25.429044123642775
GRLS.MC,2020-05-31,2020-05-29,2,27.646416879,27.84158415841584,22.961556657,19.577384704317367,,23.022045098417095
GRLS.MC,2020-06-30,2020-06-30,0,26.574774119,33.37037037037037,22.071510542,18.758747722186463,,22.129654303350428
GRLS.MC,2020-07-31,2020-07-31,0,28.908160996,30.493827160493826,17.615130327,15.27105359474553,,17.6022758240895
GRLS.MC,2020-08-31,2020-08-31,0,26.579122924,28.037037037037035,16.195935617,13.683973510201039,,16.184116759719537
GRLS.MC,2020-09-30,2020-09-30,0,28.779420198,24.59,17.536682379,14.81653436488101,,17.523885122038898
GRLS.MC,2020-10-31,2020-10-30,1,27.140900952,23.19,16.538253939,14.15557398379916,,16.526185277758522
GRLS.MC,2020-11-30,2020-11-30,0,22.475844382,23.75,15.100197488,13.052468334549737,,15.030922680722295
GRLS.MC,2020-12-31,2020-12-31,0,22.598870056,26.533333333333335,15.182851201,13.060135327193871,,15.113197204869406
GRLS.MC,2021-01-31,2021-01-29,2,22.99633762,27.000000000000004,15.449886272,13.032405182078753,,15.379007205960075
GRLS.MC,2021-02-28,2021-02-26,2,19.703034949,23.133333333333336,13.237309967,10.955712564009795,,12.726332566080169
GRLS.MC,2021-03-31,2021-03-31,0,23.222438304,27.23170731707317,13.827437006,11.851947024420545,,13.649327867462544
GRLS.MC,2021-04-30,2021-04-30,0,23.4512308,27.500000000000004,13.963667913,12.01727396061182,,13.783804004087791
GRLS.MC,2021-05-31,2021-05-31,0,26.018576557,27.841463414634145,13.272789387,11.369163081327743,,13.114623231146894
GRLS.MC,2021-06-30,2021-06-30,0,26.029973218,23.54639175257732,13.278603136,11.403419554909368,,13.120367700367721
GRLS.MC,2021-07-31,2021-07-30,1,21.728114802,22.103092783505158,16.218201252,13.651926671574069,,15.943938343807847
GRLS.MC,2021-08-31,2021-08-31,0,20.968036159,21.329896907216497,15.650866787,13.071338958963747,,15.386197963310838
GRLS.MC,2021-09-30,2021-09-30,0,21.363277054,21.731958762886595,15.945880709,13.408377959462715,,15.676222961169282
GRLS.MC,2021-10-31,2021-10-29,2,20.061008979,20.407216494845365,14.973847658,12.403669953006364,,14.720627775917741
GRLS.MC,2021-11-30,2021-11-30,0,16.042726554,16.31958762886598,11.97453945,,,
GRLS.MC,2021-12-31,2021-12-30,1,17.101769463,17.396907216494846,12.765025472,,,
GRLS.MC,2022-01-31,2022-01-31,0,15.819770152,16.09278350515464,11.808121341,,,
GRLS.MC,2022-02-28,2022-02-28,0,17.24365081,17.54123711340206,12.870927906,,,
GRLS.MC,2022-03-31,2022-03-31,0,16.701461378,16.989690721649485,12.466229321,,,
GRLS.MC,2022-04-30,2022-04-29,1,57.782592994,16.494845360824744,18.427703887,,,
GRLS.MC,2022-05-31,2022-05-31,0,70.747562297,20.195876288659793,22.562419947,,,
GRLS.MC,2022-06-30,2022-06-30,0,65.13181654,18.59278350515464,20.771477475,,,
GRLS.MC,2022-07-31,2022-07-29,2,150.923370834,14.659793814432991,34.41223023,,,
GRLS.MC,2022-08-31,2022-08-31,0,127.839099979,12.417525773195877,29.148756197,,,
GRLS.MC,2022-09-30,2022-09-30,0,94.268732753,9.156701030927834,21.494333959,,,
GRLS.MC,2022-10-31,2022-10-31,0,91.339418383,8.872164948453609,20.826417254,,,
GRLS.MC,2022-11-30,2022-11-30,0,107.779664615,10.469072164948454,24.574978761,,,
GRLS.MC,2022-12-31,2022-12-30,1,114.306941201,11.103092783505154,26.063271419,,,
GRLS.MC,2023-01-31,2023-01-31,0,128.688176608,12.5,29.342355242,,,
GRLS.MC,2023-02-28,2023-02-28,0,122.426236468,11.891752577319588,27.914562286,,,
GRLS.MC,2023-03-31,2023-03-31,0,33.4619199823653,30.360000000000003,,,,
GRLS.MC,2023-04-30,2023-04-28,2,34.2407876850729,31.06666666666667,,,,
GRLS.MC,2023-05-31,2023-05-31,0,39.8434916786069,36.150000000000006,,,,
GRLS.MC,2023-06-30,2023-06-30,0,43.1316359895661,39.13333333333333,,,,
GRLS.MC,2023-07-31,2023-07-31,0,49.0466218450347,1335.0,,,,
GRLS.MC,2023-08-31,2023-08-31,0,46.4565193431059,1264.5,,,,
GRLS.MC,2023-09-30,2023-09-29,1,45.1706528527867,1229.5,,,,
GRLS.MC,2023-10-31,2023-10-31,0,38.8882765715125,1058.5,,,,
GRLS.MC,2023-11-30,2023-11-30,0,47.6321687056835,1296.5,,,,
GRLS.MC,2023-12-31,2023-12-29,2,56.7801903082406,1545.5,,,,
GRLS.MC,2024-01-31,2024-01-31,0,37.2717586979683,1014.4999999999999,,,,
GRLS.MC,2024-02-29,2024-02-29,0,27.8628898930894,84.26666666666667,,23.419534228717662,,26.87620981347884
GRLS.MC,2024-03-31,2024-03-28,3,131.993034668355,92.64444444444445,26.2144260044081,26.26921022232798,,29.54823805706574
GRLS.MC,2024-04-30,2024-04-30,0,136.868766819693,96.06666666666668,27.1827689174997,26.90103688430484,,30.639729700334662
GRLS.MC,2024-05-31,2024-05-31,0,147.665030869083,103.64444444444445,29.3269567964882,29.20476933867117,,33.056604053287266
GRLS.MC,2024-06-30,2024-06-28,2,30.62536528346,87.33333333333334,46.8990851070034,52.71479604136944,,60.497303230326914
GRLS.MC,2024-07-31,2024-07-31,0,42.9171474728825,42.263636363636365,15.5785730097767,15.146188356656134,,17.31031921347097
GRLS.MC,2024-08-31,2024-08-30,1,46.2497115162705,45.54545454545455,16.7882664613855,16.718079523216396,,18.65448467616467
GRLS.MC,2024-09-30,2024-09-30,0,47.1959381490884,46.47727272727273,17.1317389788091,16.72831944431012,,19.036138304768837
GRLS.MC,2024-10-31,2024-10-31,0,47.288252942534,46.56818181818181,17.1652484927041,16.66821656588655,,19.073372805120464
GRLS.MC,2024-11-30,2024-11-29,1,40.9544633520297,39.163636363636364,11.0226372343698,10.059611075986611,,11.363897421608556
GRLS.MC,2024-12-31,2024-12-31,0,43.4832208384827,41.58181818181818,11.7032364693611,10.690024103807708,,12.065567968068137
GRLS.MC,2025-01-31,2025-01-31,0,39.433406217321,37.709090909090904,10.6132542358788,9.798016940450584,,10.94183995005392
GRLS.MC,2025-02-28,2025-02-28,0,46.36339823627,46.17391304347826,8.09365120793468,7.295331069425062,,8.195863596145392
GRLS.MC,2025-03-31,2025-03-31,0,35.7897494106348,35.643478260869564,6.24781097953376,5.751433961067075,,6.326712783540484
GRLS.MC,2025-04-30,2025-04-30,0,36.2088535754824,36.060869565217395,6.32097392830605,5.731579334216392,,6.400799686104509
GRLS.MC,2025-05-31,2025-05-30,1,33.1931300385559,41.173913043478265,5.41441242647757,4.942678384525641,,5.449638337227457
GRLS.MC,2025-06-30,2025-06-30,0,36.2776025236593,45.0,5.91754684414391,5.321900331044599,,5.956046123580165
GRLS.MC,2025-07-31,2025-07-31,0,45.9866806869962,57.04347826086956,7.50127677248001,7.284882941157306,,8.086535047340341
GRLS.MC,2025-08-31,2025-08-29,2,42.3063441990887,52.47826086956522,6.90094593321903,6.655187519319651,,7.439365702850451
GRLS.MC,2025-09-30,2025-09-30,0,43.2001402032948,53.586956521739125,7.04674056561098,6.781919465719667,,7.596535400797995
GRLS.MC,2025-10-31,2025-10-31,0,25.8097863542385,48.847826086956516,6.99088784012874,6.229068789796582,,6.924711986041824
GRLS.MC,2025-11-30,2025-11-28,2,19.2846546893028,45.78260869565217,6.40276592542676,5.723051484089377,,6.34211903162449
GRLS.MC,2025-12-31,2025-12-31,0,19.5959928941633,46.521739130434774,6.50613441615065,5.840291698105866,,6.444508417700099
GSK.L,2010-01-31,2010-01-29,2,10.126750062,10.28746383189111,6.518507826,9.019839554554393,,7.389835447069314
GSK.L,2010-02-28,2010-02-26,2,8.928788463,8.788523342534754,6.403528485,8.776626358632683,,6.92909607518689
GSK.L,2010-03-31,2010-03-31,0,9.307563262,9.200086533969783,6.676384991,9.189294607412078,,7.253582997883207
GSK.L,2010-04-30,2010-04-30,0,8.595480229,8.632629978429039,6.08938746,8.48720450149865,,6.686367865327751
GSK.L,2010-05-31,2010-05-28,3,8.212197048,8.467576299174123,5.81785408,8.324931320200593,,6.558526220338699
GSK.L,2010-06-30,2010-06-30,0,8.112827334,8.668291044853182,5.74759876,8.522475707276639,,6.713988996915406
GSK.L,2010-07-31,2010-07-30,1,11.323376358,12.017272144121621,5.356837601,7.711059365321768,,6.0397598338198994
GSK.L,2010-08-31,2010-08-31,0,12.44450273,13.293305036638177,5.887425418,8.530145789785765,,6.681081101943502
GSK.L,2010-09-30,2010-09-30,0,12.78593667,13.0109580517545,6.050005086,8.350415383298545,,6.539176353673757
GSK.L,2010-10-31,2010-10-29,2,12.607073086,12.739866377442668,6.653874817,9.271821689994413,,7.2059817208536945
GSK.L,2010-11-30,2010-11-30,0,12.514146258,13.178369729451711,6.606434434,9.59328690769693,,7.454010000389271
GSK.L,2010-12-31,2010-12-31,0,12.803251947,13.120093164916138,6.760749159,9.55325329061673,,7.42104734235535
GSK.L,2011-01-31,2011-01-31,0,11.651991792,11.982329908600924,6.152826957,8.724803337121301,,6.777500464800723
GSK.L,2011-02-28,2011-02-28,0,12.194064959,31.452332592828693,6.42778804,10.14964746092417,,7.944293060429514
GSK.L,2011-03-31,2011-03-31,0,29.853697248,30.437641556704282,7.210006139,9.792024809506154,,7.688000369482923
GSK.L,2011-04-30,2011-04-28,2,29.491127204,30.296456122720045,9.484846611,12.904512235366505,8.615062639330029,10.193517489991184
GSK.L,2011-05-31,2011-05-31,0,29.818680896,31.205985892288812,9.584233265,13.28365779947014,8.87369539510288,10.499537031557766
GSK.L,2011-06-30,2011-06-30,0,30.134939632,30.532826471038025,9.638876939,12.934032350763276,8.682276618040646,10.273046437863332
GSK.L,2011-07-31,2011-07-29,2,17.433616526,17.717706569814425,11.485249079,16.280577189901642,10.421982167142755,13.36115126125443
GSK.L,2011-08-31,2011-08-31,0,16.749819983,16.87179179601549,10.963390634,15.403000013462833,9.924394702720297,12.723236009507728
GSK.L,2011-09-30,2011-09-30,0,17.037397969,17.67453137306408,11.124318545,16.09635047641639,10.396585475487324,13.328592287989878
GSK.L,2011-10-31,2011-10-31,0,17.439386607,17.76920004665521,10.139461795,14.580079736741206,9.497614028256342,11.77239168639928
GSK.L,2011-11-30,2011-11-30,0,17.482985073,17.913675960271533,10.129763791,14.647947353862333,9.574836213853033,11.868109391184863
GSK.L,2011-12-31,2011-12-30,1,18.330040994,19.30379286581465,10.625128221,15.79143936235262,10.317851869500842,12.789085049006859
GSK.L,2012-01-31,2012-01-31,0,17.563953654,18.569297023648158,10.189860445,15.203715751608309,9.925264808972502,12.302469291217399
GSK.L,2012-02-29,2012-02-29,0,17.277449446,11.107528083705715,10.019394011,13.01165531642731,,10.310627597267402
GSK.L,2012-03-31,2012-03-30,1,10.947096822,11.233638081871606,8.977051809,13.142141980706127,,10.427689937113117
GSK.L,2012-04-30,2012-04-30,0,11.592157762,11.826017966889339,9.130591397,13.668404839109101,,10.736558457192821
GSK.L,2012-05-31,2012-05-31,0,11.69791078,12.135241200407126,9.161468765,13.946007271211297,,11.017294824436748
GSK.L,2012-06-30,2012-06-29,1,11.771124408,12.153465455347066,9.171044152,13.894586900012062,,11.033840188992194
GSK.L,2012-07-31,2012-07-31,0,11.511954461,11.90150910768356,8.683128873,13.203329270467693,,10.396285573718554
GSK.L,2012-08-31,2012-08-31,0,11.170946617,11.434685798053772,8.399157769,12.645157271180684,,9.988502964347909
GSK.L,2012-09-30,2012-09-28,2,11.190544769,11.414534208773523,8.366975539,12.552484715688147,,9.970900013745071
GSK.L,2012-10-31,2012-10-31,0,11.287540978,11.256940710950898,11.818462217,18.391713626978888,,14.62806532404534
GSK.L,2012-11-30,2012-11-30,0,10.86420731,10.734018478377456,11.330138209,17.467859421797115,,13.948543171988648
GSK.L,2012-12-31,2012-12-31,0,10.868277826,10.726125767648059,11.321552899,17.43525643987169,,13.938286825162454
GSK.L,2013-01-31,2013-01-31,0,11.767861871,11.009846465047357,12.258175032,17.895741796057756,,14.306973576022141
GSK.L,2013-02-28,2013-02-28,0,11.853342707,11.955188122650833,12.347217466,18.689298930329613,,15.09201759006851
GSK.L,2013-03-31,2013-03-28,3,13.469143591,12.898429954176184,13.754559187,20.187137650534094,,16.2827493599934
GSK.L,2013-04-30,2013-04-30,0,15.591227704,15.077901348052212,14.128391914,20.433158871649955,,16.219782509994637
GSK.L,2013-05-31,2013-05-31,0,16.088870021,15.425961629012228,14.588554196,20.918047834701323,,16.594202127633825
GSK.L,2013-06-30,2013-06-28,2,15.473859232,14.833168343917116,13.993212924,20.060184427581905,,15.95651536104213
GSK.L,2013-07-31,2013-07-31,0,16.498494564,15.96165460568516,14.362053903,20.514952491104307,,16.310796713330188
GSK.L,2013-08-31,2013-08-30,1,16.121302141,16.002834231910942,14.009845939,20.53291082138295,,16.3528770946373
GSK.L,2013-09-30,2013-09-30,0,15.259148031,15.45216955824232,13.225638025,19.774075292245065,,15.79016728971381
GSK.L,2013-10-31,2013-10-31,0,16.782938271,16.97681087261483,9.162059332,12.846428655258205,,10.257908795929406
GSK.L,2013-11-30,2013-11-29,1,16.527645629,17.04848177112454,9.021505113,12.898966438374632,,10.301214546682681
GSK.L,2013-12-31,2013-12-31,0,16.456163689,16.97801906469095,8.969583092,12.827200165119178,,10.258638822565022
GSK.L,2014-01-31,2014-01-31,0,15.97110767,16.669265546344363,8.705198855,12.59393130339782,,10.072080495716337
GSK.L,2014-02-28,2014-02-28,0,11.977916731,12.2905054948802,8.959070501,12.802870431524585,,10.16499194838414
GSK.L,2014-03-31,2014-03-31,0,11.404639232,11.672690938247028,8.530415985,12.159496317642423,,9.654021915753116
GSK.L,2014-04-30,2014-04-30,0,11.694860966,12.643462590399297,8.748444716,13.209454033306642,,10.507139148919741
GSK.L,2014-05-31,2014-05-30,1,12.138543979,12.528491997774385,8.975158421,13.082031924637072,,10.411594751480624
GSK.L,2014-06-30,2014-06-30,0,11.85801548,12.441140260555365,8.7542182,12.970789711618371,,10.33900254414044
GSK.L,2014-07-31,2014-07-31,0,11.76828385,12.285254069967493,9.316935606,13.954605667979717,,11.051007906487287
GSK.L,2014-08-31,2014-08-29,2,12.079592438,12.637555611239009,9.563398225,14.354778839546276,,11.36791524075046
GSK.L,2014-09-30,2014-09-30,0,11.575764065,12.298642614431115,9.164966034,13.970496539386376,,11.063051361989404
GSK.L,2014-10-31,2014-10-31,0,13.16092964,13.76597258638856,10.62867734,16.015609934254144,,12.656861781440224
GSK.L,2014-11-30,2014-11-28,2,13.787640575,14.190698100272915,11.159971314,16.54705888197926,,13.047367580471146
GSK.L,2014-12-31,2014-12-31,0,12.775618472,13.469596278238445,10.347241987,15.71596951848449,,12.384364219498348
GSK.L,2015-01-31,2015-01-30,1,13.620517659,14.891142111669389,11.031621098,17.374713744085266,,13.691377510190796
GSK.L,2015-02-28,2015-02-27,1,21.598614433,23.34257875144657,11.5428442,18.256928026658866,,14.277745405851729
GSK.L,2015-03-31,2015-03-31,0,21.661665853,23.445767811794234,11.578863819,18.341315539377568,,14.34086213121446
GSK.L,2015-04-30,2015-04-30,0,21.220305909,22.751191611284067,11.343863194,17.799402208743544,,13.916016947593375
GSK.L,2015-05-31,2015-05-29,2,5.489360796,21.235755342520388,12.199809358,19.42516024712609,,15.11417091217025
GSK.L,2015-06-30,2015-06-30,0,4.994619644,19.5850500485559,11.100688624,17.91586638003473,,13.939310798357957
GSK.L,2015-07-31,2015-07-31,0,5.544538533,20.84142872401229,13.298534274,22.1819130338488,,17.236574111592912
GSK.L,2015-08-31,2015-08-28,3,5.324107381,19.37803596492935,12.769831801,20.624397407352582,,16.026298267248325
GSK.L,2015-09-30,2015-09-30,0,5.028213312,17.991965945031943,12.060533524,19.149815192661404,,14.879970971831542
GSK.L,2015-10-31,2015-10-30,1,5.503766405,20.681370572137233,16.618606276,28.106402859257074,,21.98005304151896
GSK.L,2015-11-30,2015-11-30,0,5.309861468,20.283442772842978,16.033764103,27.566733950209027,,21.557137446796904
GSK.L,2015-12-31,2015-12-31,0,5.378413719,19.564054319286885,16.250521448,26.60500224205706,,20.792575141244384
GSK.L,2016-01-31,2016-01-29,2,5.636953635,19.866242950023818,17.031682713,27.01594616333398,,21.113739645742474
GSK.L,2016-02-29,2016-02-29,0,5.560316051,6.389349169830864,16.802135118,33.16233873063267,,27.05296052048799
GSK.L,2016-03-31,2016-03-31,0,6.535075078,6.355219323662608,21.632341237,32.98765811629906,,26.90845231528301
GSK.L,2016-04-30,2016-04-29,1,94.038745932,6.638143920645976,21.252150355,32.832792103055404,,27.107115813305743
GSK.L,2016-05-31,2016-05-31,0,93.136386478,6.704388539402851,21.052967909,33.1679187716868,,27.377628259874715
GSK.L,2016-06-30,2016-06-30,0,103.416838826,631.534466343435,23.379303365,33.93011265427629,,28.003772392327292
GSK.L,2016-07-31,2016-07-29,2,2587.231411229,656.5008116426094,17.860349858,23.988055232265125,,19.995151352400544
GSK.L,2016-08-31,2016-08-31,0,2512.128129742,633.9481883184169,17.353191862,23.179092746862487,,19.308262457880186
GSK.L,2016-09-30,2016-09-30,0,2518.259009863,623.0826123818198,17.396345977,22.782866124679483,,18.9773278550125
GSK.L,2016-10-31,2016-10-31,0,218.116898766,259.7572332990411,12.736503979,15.915990875735606,,13.228583393221408
GSK.L,2016-11-30,2016-11-30,0,201.540823049,254.2790354536705,11.768771898,15.580585831822365,,12.949596755884453
GSK.L,2016-12-31,2016-12-30,1,210.502685123,263.8092937213779,12.377302407,16.27659522328689,,13.434941532051539
GSK.L,2017-01-31,2017-01-31,0,205.920680454,256.2370680470117,12.108078529,15.809652741799443,,13.049312929785335
GSK.L,2017-02-28,2017-02-28,0,222.092461641,72.76710092927024,13.059729572,13.641483368560463,,11.153915456315314
GSK.L,2017-03-31,2017-03-31,0,72.4560698,73.7352292554744,10.149141884,13.842416925089365,,11.30231248414031
GSK.L,2017-04-30,2017-04-28,2,36.63500351,37.97680861706748,8.628430229,11.870371449754327,,9.632031262604567
GSK.L,2017-05-31,2017-05-31,0,40.263050632,40.27168271220143,9.483739384,12.588761312858303,,10.214078565498193
GSK.L,2017-06-30,2017-06-30,0,38.655837575,38.45315330432585,9.106210387,12.021671059306463,,9.752846230647622
GSK.L,2017-07-31,2017-07-31,0,31.021021967,29.80754705211191,8.710843829,11.49616961667548,,9.268391323657067
GSK.L,2017-08-31,2017-08-31,0,31.410192926,29.366356735960377,8.820203614,11.326112614907997,,9.131207123590169
GSK.L,2017-09-30,2017-09-29,1,30.488472233,29.774666222891792,8.561377945,11.483590754682108,,9.258167322610433
GSK.L,2017-10-31,2017-10-31,0,23.088552103,22.78778305168372,7.663975966,10.478806086191346,,8.37636903856931
GSK.L,2017-11-30,2017-11-30,0,21.761917065,21.397272408043577,7.223632601,9.839413371750641,,7.865242955054671
GSK.L,2017-12-31,2017-12-29,2,22.49326715,21.92211092134508,7.525982641,10.161207825932355,,8.058163919024556
GSK.L,2018-01-31,2018-01-31,0,22.457550053,22.200776170077287,7.514406538,10.290885861731143,,8.160596128261918
GSK.L,2018-02-28,2018-02-28,0,22.233042585,33.095128403147825,7.440293041,10.407971954925342,,8.26832915545199
GSK.L,2018-03-31,2018-03-29,2,21.176524665,35.63101695834179,8.074418575,11.205691017853386,,8.901883466541864
GSK.L,2018-04-30,2018-04-30,0,27.560874893,57.24041445061841,8.823809677,12.396753082357193,,9.88396159321481
GSK.L,2018-05-31,2018-05-31,0,28.741462527,59.559127014233326,9.202189642,12.899494388420258,,10.284344192544975
GSK.L,2018-06-30,2018-06-29,1,28.850846045,59.41218511386873,9.237211099,12.86766927085714,,10.25897106913947
GSK.L,2018-07-31,2018-07-31,0,23.057818657,38.09002970418942,9.067291207,12.428787890973084,10.906885175320268,9.929498442882938
GSK.L,2018-08-31,2018-08-31,0,22.74874825,37.40654114228689,8.946316761,12.20653608462392,10.711171721662978,9.751323244180139
GSK.L,2018-09-30,2018-09-28,2,22.40468874,37.00255823245521,8.81100974,12.074708018840617,10.595493281804966,9.64601096941224
GSK.L,2018-10-31,2018-10-31,0,22.031471645,32.65025992053758,8.664667032,11.941092938520404,10.13253584828768,9.538796603546066
GSK.L,2018-11-30,2018-11-30,0,22.064247515,34.98165270822024,9.065433507,12.507837248705767,10.856049874060403,10.062466256304004
GSK.L,2018-12-31,2018-12-31,0,20.289964167,31.75191307504974,8.341930541,11.360504758001698,9.853746900259244,9.13343221818982
